Amt_to_Balance,Amt_to_AvgAmt,Duration_to_Amt,TimeSinceLastTxn,TxnCount_24h,TxnCount_1h,LocationAnomalyScore,TxnAmt,LoginAttempts_log,TxnDuration,Anomaly,IsAnomaly,AnomalyScore
0.08675231232164865,0.8938080938080938,1.8558812236016895,1904221.0,1.0,1.0,0.32875741494401284,78.13,0.6931471805599453,145,1,False,0.16489778336309852
0.13316214985664068,2.093258680536898,0.21100295712173486,,1.0,1.0,0.4601486895044656,649.28,0.6931471805599453,137,1,False,0.1193072677700927
0.10048288792754911,1.8275186291566816,0.11316342055299192,3539766.0,1.0,1.0,0.16730268702242027,795.31,1.0986122886681096,90,1,False,0.07351304166087308
0.3292459215805531,0.7847781609867306,0.6435658314215058,688501.0,1.0,1.0,0.3532395481861963,335.63,0.6931471805599453,216,1,False,0.13174542706851616
0.07597035844631632,1.4837830512557972,0.3622857490790635,353818.0,1.0,1.0,0.3273804046322483,328.47,0.6931471805599453,119,1,False,0.1560904934441768
0.0023933341212622624,0.11307448255023418,0.5584950029394473,,1.0,1.0,0.3908289463276145,34.02,0.6931471805599453,19,1,False,0.16029942255034524
0.018074390844664452,0.8302972635247452,0.4804904316129567,4330065.0,1.0,1.0,0.2520494945599242,241.42,0.6931471805599453,116,1,False,0.1875013446097461
0.22879358120683238,1.0,2.1149674620390457,,1.0,1.0,0.7153711881132382,55.32,0.6931471805599453,117,1,False,0.0793677591731895
0.3503413499729453,0.87364349987286,0.10844204922611811,776644.0,1.0,1.0,0.11882118993641314,304.31,0.6931471805599453,33,1,False,0.14427420468222762
0.09314014995891537,1.5718163379535728,0.20676821283341376,4672016.0,1.0,1.0,0.23985977200621855,435.27,0.6931471805599453,90,1,False,0.16745863899335622
0.1089864636546145,0.5526660618889225,0.4559547692868867,1380267.0,1.0,1.0,0.03428478512435519,164.49,0.6931471805599453,75,1,False,0.1535326758750561
0.6527312268133555,1.0970779849061474,0.20578551269990591,1119743.0,1.0,1.0,0.3514107385331158,510.24,0.6931471805599453,105,1,False,0.13354937494413016
2.3611163421340065,1.6111642968664668,0.2201308023608231,7769721.0,1.0,1.0,0.09026029395557963,626.9,0.6931471805599453,138,1,False,0.02330330643855849
0.016485779984869935,0.07463336064878917,7.950931394820535,519885.0,1.0,1.0,0.10949417863759338,22.01,0.6931471805599453,175,1,False,0.11446589026183501
0.10885109301504271,2.0765715624816923,0.2844782997131707,,1.0,1.0,0.2169978951624652,425.34,0.6931471805599453,121,1,False,0.16256877576575318
0.08190051795480192,1.5980627717169689,0.6218202374222724,,1.0,1.0,0.14847242259893223,424.56,0.6931471805599453,264,1,False,0.1137077745339804
0.005731672134667123,0.34077038652288955,1.6972960318389323,11657391.0,1.0,1.0,0.4277639880018759,85.43,0.6931471805599453,145,1,False,0.1333830374372602
0.18446369493296186,0.9005323500972258,0.8377581120943953,19956266.0,1.0,1.0,0.16979976686824566,169.5,0.6931471805599453,142,1,False,0.07137825989170143
0.023366489644422013,0.372870684944525,0.8601739462869158,2422275.0,1.0,1.0,0.27622248102630714,104.63,0.6931471805599453,90,1,False,0.18201726019157433
0.23938279344123622,1.4218849302777674,0.2618709575642846,4412836.0,1.0,1.0,0.2169978951624652,316.95,0.6931471805599453,83,1,False,0.16425247778576574
0.01712622315010481,0.4254212752800304,0.8589362405021473,12097343.0,1.0,1.0,0.06543000933950932,60.54,0.6931471805599453,52,1,False,0.12801618509736057
0.06307388155752991,1.0412735391186176,0.20850423844681432,1474265.0,1.0,1.0,0.49892935014524387,292.56,0.6931471805599453,61,1,False,0.151275494927958
0.0686462035196897,1.4016739436313264,0.07244127082686537,2759739.0,1.0,1.0,0.21599312044648772,386.52,0.6931471805599453,28,1,False,0.16348620253081608
0.12046651617757713,0.42069195637212986,0.45507272240563934,6305560.0,1.0,1.0,0.16730268702242027,112.07,0.6931471805599453,51,1,False,0.17124024339069316
0.1033689642194145,3.4312011044638746,0.26736086681207344,5795533.0,1.0,1.0,0.26303205488523107,568.52,0.6931471805599453,152,1,False,0.10244718756220106
0.06323083482234815,0.8987068441452966,0.8598810561006098,948706.0,1.0,1.0,0.212636232861629,263.99,1.0986122886681096,227,1,False,0.08947603144492833
0.05256463838884362,0.9840539736404063,0.6463791328223316,2498822.0,1.0,1.0,0.2631584158259507,349.64,0.6931471805599453,226,1,False,0.15167047740563772
0.07110184209810728,1.813324649636973,0.17292983039574328,9161675.0,1.0,1.0,0.4004021859900847,601.4,0.6931471805599453,104,1,False,0.1389949736033113
0.0004124928868211024,0.02245011394586182,21.49046793760832,9063329.0,1.0,1.0,0.3532395481861963,5.77,0.6931471805599453,124,1,False,0.079894433711237
0.07788183685548167,1.3835106017454513,0.9238563552376694,2593400.0,1.0,1.0,0.2631584158259507,201.33,0.6931471805599453,186,1,False,0.1574681305233419
0.09898664897586865,0.8943138159826902,0.7539709134776489,,1.0,1.0,0.23465049359626344,298.42,0.6931471805599453,225,1,False,0.15530365325390655
0.2670158141250986,1.122502396622109,0.2456530917744598,5968668.0,1.0,1.0,1.0,521.06,0.6931471805599453,128,1,False,0.0565002169423241
0.031993278356252576,0.6992050874403816,0.1364256480218281,,1.0,1.0,0.4231960241327533,117.28,0.6931471805599453,16,1,False,0.16489731222639048
0.19357017840144933,0.5958099238645314,0.5446277495769881,10883569.0,1.0,1.0,0.31765992323889963,189.12,0.6931471805599453,103,1,False,0.16066690688292246
0.03472186112295517,0.5741698791900143,1.6473230999625608,3972177.0,1.0,1.0,0.10357396515067639,133.55,0.6931471805599453,220,1,False,0.14576276682281047
0.02246494802990516,1.42536008303593,0.9426716011451713,865980.0,1.0,1.0,0.15868127691206027,143.21,0.6931471805599453,135,1,False,0.15860661576770996
0.00422263173775701,0.08322413735174546,2.2204279370205895,12535893.0,1.0,1.0,0.22192035340751537,24.77,0.6931471805599453,55,1,False,0.118930943528122
0.03578060517436009,0.7462247335281943,1.1969904240766074,10015953.0,1.0,1.0,0.08105322587921186,233.92,0.6931471805599453,280,1,False,0.08876305403403018
2.001006683719779,2.7601654188587617,0.019793651186381968,1987730.0,1.0,1.0,0.22540248508620805,1212.51,0.6931471805599453,24,1,False,0.007182008672704243
0.03469723626916517,1.1201189028509662,0.2197139410649664,7778269.0,1.0,1.0,0.14847242259893223,232.12,0.6931471805599453,51,1,False,0.16926423774984728
0.25644543261270636,0.5437748264655138,0.6948287523827092,,1.0,1.0,0.08657555513609232,162.63,0.6931471805599453,113,1,False,0.16391087594313403
0.006236691752889913,0.4719987623762376,0.7538511963290724,,1.0,1.0,0.0366291854876152,91.53,0.6931471805599453,69,1,False,0.1632073799152876
0.08829336680392545,0.3561285929456696,0.6401197106991438,7091786.0,1.0,1.0,0.20076719705764554,120.29,0.6931471805599453,77,1,False,0.16485022425517631
0.01655056732590323,0.5003541483211456,0.38450502152080346,1815279.0,1.0,1.0,0.1421515295255827,174.25,0.6931471805599453,67,1,False,0.17470926379754154
0.33249475132121914,1.0,0.5552229056665396,,1.0,1.0,0.5366822842356708,183.71,0.6931471805599453,102,1,False,0.13476556969918885
0.05353256994773681,0.9661258741258741,0.23162222415240744,608283.0,1.0,1.0,0.22185114815317275,345.39,0.6931471805599453,80,1,False,0.16316878568460846
0.1956279263079324,2.670961204400695,0.09430383177063574,1034909.0,1.0,1.0,0.21676256535161145,922.55,0.6931471805599453,87,1,False,0.11253811087846677
0.0362150021039842,0.6113012289057448,0.6540725635797006,1805800.0,1.0,1.0,0.20081245124720404,259.91,0.6931471805599453,170,1,False,0.17291042122487488
0.10153440264615546,1.0286373739100703,1.0148018874022364,6654963.0,1.0,1.0,0.20885681914165052,154.71,0.6931471805599453,157,1,False,0.16741670500511951
0.1548586364203608,2.085853382183112,0.02238488572515837,347838.0,1.0,1.0,0.2668247848588493,1340.19,0.6931471805599453,30,1,False,0.0590287225188586
0.0024883661788888066,0.049293348274766266,2.8094462540716614,952488.0,1.0,1.0,0.22192035340751537,24.56,0.6931471805599453,69,1,False,0.15324564806525098
0.053810762910386764,2.5547948970362637,0.2024398401605436,6650848.0,1.0,1.0,0.5114820455105242,568.07,0.6931471805599453,115,1,False,0.0939712993071668
0.0007458915810495416,0.05799944173274087,18.626430801248702,,1.0,1.0,0.20885681914165052,9.61,0.6931471805599453,179,1,False,0.0977808471390631
0.4963809764416093,1.7045013392324626,0.2544788273615635,20564133.0,1.0,1.0,0.2895580543301807,392.96,0.6931471805599453,100,1,False,0.04689694966270486
0.1764090727899961,2.083917100252885,0.04742443474258296,9238818.0,1.0,1.0,0.19045971555685745,716.93,0.6931471805599453,34,1,False,0.11567195573493733
0.07640166421494175,0.5087764299444127,0.2457002457002457,7083626.0,1.0,1.0,0.16730268702242027,223.85,1.6094379124341003,55,1,False,0.0590607993733
0.3732060512903487,0.6239394076011,0.5852770311280673,4235831.0,1.0,1.0,0.21676256535161145,230.66,0.6931471805599453,135,1,False,0.16937184928411542
0.32135484808838494,1.9883569276280613,0.5880756355740523,3018448.0,1.0,1.0,0.3852572331639072,442.12,0.6931471805599453,260,1,False,0.0895679273026509
0.5633220232265286,1.813002082713478,0.111771737274322,,1.0,1.0,0.20885681914165052,644.17,0.6931471805599453,72,1,False,0.1403966554333107
0.0659902625833343,1.2860904333127459,0.24966580168278682,505.0,2.0,2.0,0.16730268702242027,508.68,0.6931471805599453,127,-1,True,-0.08529131095760556
0.4584347770374167,2.376896246262872,0.21545951108160674,,1.0,1.0,0.2709423485173458,858.63,0.6931471805599453,185,1,False,0.09936818862086139
0.12614405093513728,0.07280601740585499,3.0757097791798107,1470995.0,1.0,1.0,0.11882118993641314,25.36,0.6931471805599453,78,1,False,0.14498306275069195
0.06977029965025049,0.560416754545071,0.9009619292778756,10537216.0,1.0,1.0,0.34015639846683837,147.62,0.6931471805599453,133,1,False,0.1610673550979267
0.015047765075892961,0.6541843455312759,1.5214745261693619,12698899.0,1.0,1.0,0.18165660344733825,115.02,0.6931471805599453,175,1,False,0.12447647831237701
0.043065941880019276,0.8727058883043303,0.06260270756710228,606946.0,1.0,1.0,0.4311709592875643,383.37,0.6931471805599453,24,1,False,0.13369927457129738
0.010501490393171794,0.17822713378791444,1.6947432514714835,5784857.0,1.0,1.0,0.459843839618598,98.54,0.6931471805599453,167,1,False,0.1396847178463727
0.07046414573651286,0.381180909815271,1.9702066314271987,5793736.0,1.0,1.0,0.384084925952686,83.24,0.6931471805599453,164,1,False,0.14993217867873843
0.020826299573409094,0.580748065443699,0.7442903752039152,,1.0,1.0,0.2631584158259507,196.16,0.6931471805599453,146,1,False,0.18862556991816432
0.0163345451619878,0.5253800656161914,1.8085270124672925,,1.0,1.0,0.19045971555685745,129.94,0.6931471805599453,235,1,False,0.14287087231374535
0.03258625961979512,1.5874528929283969,0.166177908113392,4148557.0,1.0,1.0,0.182815289084665,306.9,0.6931471805599453,51,1,False,0.16743350419904318
0.018712121705280013,0.5638762199009367,0.6957731779439902,5615756.0,1.0,1.0,0.1424342770053392,114.98,0.6931471805599453,80,1,False,0.17548822864812136
1.798621181504814,2.8567198153102615,0.022469236971146854,1210703.0,1.0,1.0,0.20534269687328666,756.59,0.6931471805599453,17,1,False,0.039474332213538244
1.1249162609977224,0.9948718623894883,0.06947752898205495,5189177.0,1.0,1.0,0.3359892796629109,503.76,0.6931471805599453,35,1,False,0.11226461975408975
0.017920302701890007,0.8225504065882245,1.0277564147381668,13907329.0,1.0,1.0,0.16979976686824566,143.03,0.6931471805599453,147,1,False,0.1342636487952094
0.5711896824963113,1.5824738170848491,0.06984175580260615,429811.0,1.0,1.0,0.06543000933950932,1045.22,0.6931471805599453,73,1,False,0.07192223030003658
0.24926400422309303,0.6093771715607441,0.7330781135456546,605067.0,1.0,1.0,0.22543333566206192,245.54,0.6931471805599453,180,1,False,0.15093443364141107
0.028744776399382548,0.6191499072017526,0.6840429295907536,1304317.0,1.0,1.0,0.7083316223599685,254.37,0.6931471805599453,174,1,False,0.08916478596207705
0.06057720646580063,1.4505479591490515,1.319236526946108,4407856.0,1.0,1.0,0.40051756386873966,213.76,0.6931471805599453,282,1,False,0.09125236445180085
0.6828140619793402,0.6167216090516208,0.317208564631245,,1.0,1.0,0.26488942859906367,327.86,0.6931471805599453,104,1,False,0.14831702220600818
0.00020584145103402394,0.022445681450888846,42.8,10021602.0,1.0,1.0,0.18165660344733825,2.5,0.6931471805599453,107,1,False,0.030342472041689494
0.022151438536918446,1.0082316970735477,0.15662490002665957,8376130.0,1.0,1.0,0.19636180518905644,300.08,0.6931471805599453,47,1,False,0.16258428587387314
0.010016929278510363,0.1494057724957555,2.141102141102141,1811126.0,1.0,1.0,0.3108660525993579,56.98,1.0986122886681096,122,1,False,0.11618831450550898
0.0488400122684098,1.4424046564565873,0.1520912547528517,2588717.0,1.0,1.0,0.2169978951624652,407.65,0.6931471805599453,62,1,False,0.1699879180565288
0.017872131633194673,0.39982740766309977,1.441768108434775,1038705.0,1.0,1.0,0.08105322587921186,115.83,0.6931471805599453,167,1,False,0.15698521521125336
0.03244051764335415,0.21436431663120828,2.2587268993839835,1986681.0,1.0,1.0,0.21676256535161145,53.57,0.6931471805599453,121,1,False,0.17509245250582683
0.005668039380972068,0.14073874509433598,2.6049889485317332,597595.0,1.0,1.0,0.17729412802052646,63.34,0.6931471805599453,165,1,False,0.15485333878093732
2.1846735395189003,1.091280490247126,0.28628055494384497,3286582.0,1.0,1.0,0.21676256535161145,317.87,0.6931471805599453,91,1,False,0.0942243240430164
0.07948338793597232,1.537071152977163,0.18392884064525858,16073142.0,1.0,1.0,0.5224609666216599,331.65,0.6931471805599453,61,1,False,0.08559351989345254
0.0009067422764988235,0.01964325152975719,8.134920634920634,12958076.0,1.0,1.0,0.44889934643547996,5.04,0.6931471805599453,41,1,False,0.051159821978633224
0.019238615687712804,0.48574865212899937,1.1513004567912744,1205550.0,1.0,1.0,0.17729412802052646,214.54,0.6931471805599453,247,1,False,0.13716875884739982
0.423031818695603,0.9694031179679785,0.26385664902055744,3539150.0,1.0,1.0,0.24919187110852997,598.81,0.6931471805599453,158,1,False,0.15633923589413462
0.7622775542749446,2.85460282990058,0.09509319132750095,1290967.0,1.0,1.0,0.2620867080036662,841.28,0.6931471805599453,80,1,False,0.08422010839858779
0.12562565858798735,0.3797045399610413,2.8309305373525557,3016067.0,1.0,1.0,0.08657555513609232,38.15,0.6931471805599453,108,1,False,0.15519416834166117
0.18706972933663207,3.0884964189100614,0.13890764570833253,5355836.0,1.0,1.0,0.16979976686824566,1036.66,0.6931471805599453,144,1,False,0.0790555571386285
0.019766078164125647,0.3215551802817991,0.8418858242463118,3027848.0,1.0,1.0,0.3532395481861963,124.72,0.6931471805599453,105,1,False,0.17636032018866754
0.058915655844522664,0.8262919410045155,0.13225326500247975,1213050.0,1.0,1.0,0.26567889893234753,302.45,0.6931471805599453,40,1,False,0.1751776538027774
0.022262219929844687,0.4553493258623709,1.3122476446837148,4662946.0,1.0,1.0,0.03428478512435519,208.04,0.6931471805599453,273,1,False,0.099002355215904
0.005161140281045108,0.01512936657249051,44.0207972270364,5012842.0,1.0,1.0,0.35965881463671284,5.77,0.6931471805599453,254,-1,True,-0.010742998976860152
0.032219579480116764,2.20402855243765,0.19668004090944852,8728303.0,1.0,1.0,0.7682446077155346,381.33,0.6931471805599453,75,1,False,0.034527121824011076
0.0011221310490744849,0.04924994074023907,7.673267326732673,3629897.0,1.0,1.0,0.3525932564381386,16.16,0.6931471805599453,124,1,False,0.14207492493795054
0.2779680789619658,1.1005532992768903,0.13989466754443713,687059.0,1.0,1.0,0.2703495972198099,486.08,0.6931471805599453,68,1,False,0.1531142922317829
0.33623533174739617,1.1491476787483346,0.053509319539819855,,1.0,1.0,0.19636180518905644,336.39,0.6931471805599453,18,1,False,0.15589171421309062
0.14646441656081818,2.332214882796516,0.11830404138636295,3193123.0,1.0,1.0,0.22192035340751537,997.43,0.6931471805599453,118,1,False,0.1165917582036814
0.888590044700356,0.3965010141987829,0.5115743701240568,168348.0,1.0,1.0,0.1783773229301696,234.57,0.6931471805599453,120,1,False,0.10608183315436193
0.0011023818797815813,0.04895112026678361,41.0,6659963.0,1.0,1.0,0.08105322587921186,6.0,0.6931471805599453,246,1,False,0.0036238920940995234
0.5152096572367937,3.308680658725228,0.02000152392563243,15382012.0,1.0,1.0,0.17729412802052646,1049.92,0.6931471805599453,21,-1,True,-0.01900618664244591
0.6642685851318945,0.7375752950918154,1.2943559038478472,,1.0,1.0,0.6833534522466167,227.14,0.6931471805599453,294,-1,True,-0.011884067051046276
0.2191470011907106,0.7303005686433794,0.07273038418755882,2501525.0,1.0,1.0,0.3532395481861963,233.74,0.6931471805599453,17,1,False,0.16207822318090165
0.018595054919742806,0.4267390178648485,1.4687665899840736,6047828.0,1.0,1.0,0.182815289084665,113.02,0.6931471805599453,166,1,False,0.16547703256474744
0.027634632191182232,0.1783947529320216,2.0065430752453652,525366.0,1.0,1.0,0.3002432393303457,45.85,0.6931471805599453,92,1,False,0.15651784679025937
0.4766332716357689,1.6453515889114265,0.30409188506148616,3714088.0,1.0,1.0,0.20534269687328666,973.39,0.6931471805599453,296,1,False,0.03444131913544174
1.2204631099945489,1.0477643827254695,0.27575492766287985,,1.0,1.0,0.22543333566206192,514.95,1.791759469228055,142,-1,True,-0.0007140881856119163
0.0410830500530965,2.3232191448913406,0.33935018050541516,2419057.0,1.0,1.0,0.24390057806481388,415.5,0.6931471805599453,141,1,False,0.14809473457059924
0.05977279321303504,1.1266321243523316,0.3461770018061409,1474758.0,1.0,1.0,0.2962399623133631,265.76,0.6931471805599453,92,1,False,0.17605798638975445
0.01075507107800216,0.21535740329862998,1.6282420749279538,5442066.0,1.0,1.0,0.32875741494401284,69.4,0.6931471805599453,113,1,False,0.16928395134623708
0.11940678573990389,2.287846742358879,0.8800648785029886,2241565.0,1.0,1.0,0.8461483643825799,332.93,0.6931471805599453,293,-1,True,-0.021528815840802795
0.44937600644122383,0.5376908795932362,0.5972377752892871,2420870.0,1.0,1.0,0.26567889893234753,267.9,0.6931471805599453,160,1,False,0.1632055133463305
0.03843805261045235,2.6583795822118477,0.5342418805314195,1554608.0,1.0,1.0,0.2655993628441875,496.03,0.6931471805599453,265,1,False,0.07670332864262958
0.04151880296610169,1.8379349460235443,0.6511454845053952,2334419.0,1.0,1.0,0.2620867080036662,376.26,0.6931471805599453,245,1,False,0.11083158412907018
0.009214656431612643,0.47393960152994236,2.0597446398458206,2073719.0,1.0,1.0,0.24849572531344533,83.02,0.6931471805599453,171,1,False,0.17371202307404193
0.08094080888734595,0.42127928687586585,0.7720351704911002,,1.0,1.0,0.4437521178467437,93.26,0.6931471805599453,72,1,False,0.16771918966503713
0.06602116799538475,1.830756609467629,0.16057358377833378,1201592.0,1.0,1.0,0.21676256535161145,803.37,0.6931471805599453,129,1,False,0.1385734844058012
0.0584447422613016,0.16422083886110825,3.411633109619687,6133042.0,1.0,1.0,0.3514107385331158,35.76,0.6931471805599453,122,1,False,0.15083170796800593
0.0032904562927525767,0.1807435000760225,3.4700315457413247,87929.0,1.0,1.0,0.19458451656212664,28.53,0.6931471805599453,99,1,False,0.14898549353067858
0.013816410961237209,0.7114824037325673,1.2685443990539669,3027589.0,1.0,1.0,0.2042308831794042,139.53,0.6931471805599453,177,1,False,0.1703890367860128
0.05794745032725793,0.9360695851188158,0.9266183307864877,,1.0,1.0,0.19578481756140326,307.57,0.6931471805599453,285,1,False,0.11820527814359422
0.057911924222748455,0.19564401381810076,0.8738664468260511,3893834.0,1.0,1.0,0.5134753086182343,60.65,0.6931471805599453,53,1,False,0.14382248999665187
0.010815605910874554,0.325563190397495,1.6697835960459524,1729528.0,1.0,1.0,0.4277639880018759,74.86,0.6931471805599453,125,1,False,0.1642078280433642
0.079954725983761,0.8502035962668011,1.161312198016445,777330.0,1.0,1.0,0.10799299743333121,117.97,0.6931471805599453,137,1,False,0.15833923002801176
2.056669031571479,0.5220831773886274,0.7114829028502436,93426.0,1.0,1.0,0.10738310643972553,231.91,0.6931471805599453,165,1,False,0.05112433076434786
0.0222605941096997,0.290014115484358,2.123445051897631,2505064.0,1.0,1.0,0.530330702169389,126.21,0.6931471805599453,268,1,False,0.09444180310102318
0.38648803389442343,1.7164870465882072,0.3199810381607016,952660.0,1.0,1.0,0.182815289084665,506.28,1.0986122886681096,162,1,False,0.0675006514658904
0.07501663749969191,0.9812150065016711,0.11828486939379003,601547.0,1.0,1.0,0.4467089134786408,304.35,0.6931471805599453,36,1,False,0.1518156516041177
0.17771346423031817,0.8462838489947713,0.38673053042398436,8211470.0,1.0,1.0,0.17729412802052646,281.85,0.6931471805599453,109,1,False,0.16454051866444386
0.11396590750928497,2.070720604807581,0.021854270581580706,603091.0,1.0,1.0,0.24390057806481388,777.88,0.6931471805599453,17,1,False,0.11009290742813843
0.021604278074866312,0.2579709517522024,0.8055042792414834,6398799.0,1.0,1.0,0.342134413346443,119.18,0.6931471805599453,96,1,False,0.1627006142335235
0.0331611550914229,1.0725415931652311,0.2426773519950336,603032.0,1.0,1.0,0.14919286955727423,177.19,0.6931471805599453,43,1,False,0.15895288587588874
0.2888876584906705,1.984158544933016,0.13799448022079117,518715.0,1.0,1.0,0.11629736599340577,260.88,0.6931471805599453,36,1,False,0.11221913825665669
0.09382889666474731,0.49260238932651224,0.11211423850829055,,1.0,1.0,0.14919286955727423,169.47,0.6931471805599453,19,1,False,0.17047701591272818
0.09296214487013482,0.30637745970797287,0.19117847876553323,,1.0,1.0,0.5594946839868321,73.23,0.6931471805599453,14,1,False,0.12334688326247228
0.5607940140265385,3.476698469670906,0.07779531026384354,867155.0,1.0,1.0,0.8298701067797233,1362.55,0.6931471805599453,106,-1,True,-0.03756170542824022
1.0288173215467893,1.3260885932990338,0.20692178608829503,10794705.0,1.0,1.0,0.2042308831794042,792.57,0.6931471805599453,164,1,False,0.06243686685070282
0.20042780929512924,0.5500129927982775,0.19404370201636717,4578442.0,1.0,1.0,0.0366291854876152,237.06,0.6931471805599453,46,1,False,0.15278011461495022
